"(PDH-CSV 4.0) (China Standard Time)(-480)","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\IOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\IOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\IOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\MBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\MBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\MBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\QD","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\QD","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\QD","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaWritesThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaWritesThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaWritesThrottled"
"12/15/2017 11:26:29.000","23784","0","23784","4.4000000000000004","0","4.4000000000000004","0","0","0","0.104653","0","0.104653","3.7999999999999998","0","3.7999999999999998","26246","0","26246","0","0","0","0.0043955399999999999","0","0.0043955399999999999","0","0","0","0.099737599999999996","0","0.099737599999999996","0","0","0","0","0","0","0.0049151999999999998","0","0.0049151999999999998","8192","0","8192","0.59999999999999998","0","0.59999999999999998","0","0","0"
"12/15/2017 11:26:34.000","6301","0","6301","7.7999999999999998","0","7.7999999999999998","0","0","0","0.049152000000000001","0","0.049152000000000001","7.7999999999999998","0","7.7999999999999998","6301","0","6301","0","0","0","0.0037683999999999999","0","0.0037683999999999999","0","0","0","0.049152000000000001","0","0.049152000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:26:39.000","53101","0","53101","1.3999999999999999","0","1.3999999999999999","0","0","0","0.074342400000000003","0","0.074342400000000003","1.3999999999999999","0","1.3999999999999999","53101","0","53101","0","0","0","0.0014605","0","0.0014605","0","0","0","0.074342400000000003","0","0.074342400000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:26:44.000","20889","0","20889","2","0","2","0","0","0","0.041779200000000002","0","0.041779200000000002","2","0","2","20889","0","20889","0","0","0","0.0026294999999999999","0","0.0026294999999999999","0","0","0","0.041779200000000002","0","0.041779200000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:26:49.000","17700","0","17700","4.2000000000000002","0","4.2000000000000002","0","0","0","0.074342400000000003","0","0.074342400000000003","4.2000000000000002","0","4.2000000000000002","17700","0","17700","0","0","0","0.0010178400000000001","0","0.0010178400000000001","0","0","0","0.074342400000000003","0","0.074342400000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:26:54.000","8647","0","8647","3.6000000000000001","0","3.6000000000000001","0","0","0","0.0311296","0","0.0311296","2.7999999999999998","0","2.7999999999999998","8777","0","8777","0","0","0","0.0047188200000000003","0","0.0047188200000000003","0","0","0","0.024576000000000001","0","0.024576000000000001","0","0","0","0","0","0","0.0065535999999999997","0","0.0065535999999999997","8192","0","8192","0.80000000000000004","0","0.80000000000000004","0","0","0"
"12/15/2017 11:26:59.000","34065","0","34065","3","0","3","0","0","0","0.10219499999999999","0","0.10219499999999999","3","0","3","34065","0","34065","0","0","0","0.0018292600000000001","0","0.0018292600000000001","0","0","0","0.10219499999999999","0","0.10219499999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:27:04.000","40791","0","40791","18.800000000000001","0","18.800000000000001","0","0","0","0.76687399999999994","0","0.76687399999999994","18","0","18","39782","0","39782","0.0033348000000000002","0","0.0033348000000000002","0.042184300000000001","0","0.042184300000000001","2","0","2","0.71608300000000003","0","0.71608300000000003","0.0033348000000000002","0","0.0033348000000000002","0","0","0","0.050790399999999999","0","0.050790399999999999","63488","0","63488","0.80000000000000004","0","0.80000000000000004","2","0","2"
"12/15/2017 11:27:09.000","22771","0","22771","4.2000000000000002","0","4.2000000000000002","0","0","0","0.095641599999999993","0","0.095641599999999993","4","0","4","23500","0","23500","0","0","0","0.0046361400000000004","0","0.0046361400000000004","0","0","0","0.094003199999999995","0","0.094003199999999995","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:27:14.000","9446","0","9446","4","0","4","0","0","0","0.037785600000000003","0","0.037785600000000003","3.6000000000000001","0","3.6000000000000001","9585","0","9585","0","0","0","0.0047428599999999998","0","0.0047428599999999998","0","0","0","0.034508799999999999","0","0.034508799999999999","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 11:27:19.000","14304","0","14304","6.4000000000000004","0","6.4000000000000004","0","0","0","0.091545600000000005","0","0.091545600000000005","6.4000000000000004","0","6.4000000000000004","14304","0","14304","0","0","0","0.0014437","0","0.0014437","0","0","0","0.091545600000000005","0","0.091545600000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:27:24.000","13653","0","13653","0.59999999999999998","0","0.59999999999999998","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0.59999999999999998","0","0.59999999999999998","13653","0","13653","0","0","0","0.00155766","0","0.00155766","0","0","0","0.0081919999999999996","0","0.0081919999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:27:29.000","20718","0","20718","6","0","6","0","0","0","0.12431399999999999","0","0.12431399999999999","4.7999999999999998","0","4.7999999999999998","23850","0","23850","0","0","0","0.0075747599999999998","0","0.0075747599999999998","0","0","0","0.114483","0","0.114483","0","0","0","0","0","0","0.0098303999999999996","0","0.0098303999999999996","8192","0","8192","1.2","0","1.2","0","0","0"
"12/15/2017 11:27:34.000","25693","0","25693","2.2000000000000002","0","2.2000000000000002","0","0","0","0.0565248","0","0.0565248","2.2000000000000002","0","2.2000000000000002","25693","0","25693","0","0","0","0.00112966","0","0.00112966","0","0","0","0.0565248","0","0.0565248","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:27:39.000","19946","0","19946","9.5999999999999996","0","9.5999999999999996","0","0","0","0.19148799999999999","0","0.19148799999999999","8.5999999999999996","0","8.5999999999999996","21313","0","21313","0","0","0","0.0073169000000000003","0","0.0073169000000000003","0","0","0","0.18329599999999999","0","0.18329599999999999","0","0","0","0","0","0","0.0081919999999999996","0","0.0081919999999999996","8192","0","8192","1","0","1","0","0","0"
"12/15/2017 11:27:44.000","16068","0","16068","2.6000000000000001","0","2.6000000000000001","0","0","0","0.041779200000000002","0","0.041779200000000002","2.3999999999999999","0","2.3999999999999999","16725","0","16725","0","0","0","0.0023405600000000002","0","0.0023405600000000002","0","0","0","0.040140799999999997","0","0.040140799999999997","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:27:49.000","49078","0","49078","1.3999999999999999","0","1.3999999999999999","0","0","0","0.068710400000000005","0","0.068710400000000005","1.3999999999999999","0","1.3999999999999999","49078","0","49078","0","0","0","0.00086056000000000001","0","0.00086056000000000001","0","0","0","0.068710400000000005","0","0.068710400000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:27:54.000","63970","0","63970","174.19999999999999","0","174.19999999999999","0","0","0","11.143599999999999","0","11.143599999999999","93.799999999999997","0","93.799999999999997","63029","0","63029","118.56100000000001","0","118.56100000000001","24.122599999999998","0","24.122599999999998","423","0","423","5.9121699999999997","0","5.9121699999999997","118.56100000000001","0","118.56100000000001","0","0","0","5.2314100000000003","0","5.2314100000000003","65067","0","65067","80.400000000000006","0","80.400000000000006","423","0","423"
"12/15/2017 11:27:59.000","64909","0","64909","367.80000000000001","0","367.80000000000001","0","0","0","23.8735","0","23.8735","204.59999999999999","0","204.59999999999999","64649","0","64649","305.27800000000002","0","305.27800000000002","61.982399999999998","0","61.982399999999998","924","0","924","13.2272","0","13.2272","305.27800000000002","0","305.27800000000002","0","0","0","10.6463","0","10.6463","65234","0","65234","163.19999999999999","0","163.19999999999999","924","0","924"
"12/15/2017 11:28:04.000","65470","0","65470","510.80000000000001","0","510.80000000000001","0","0","0","33.442399999999999","0","33.442399999999999","510.80000000000001","0","510.80000000000001","65470","0","65470","1264.6900000000001","0","1264.6900000000001","255.34700000000001","0","255.34700000000001","2550","0","2550","33.442399999999999","0","33.442399999999999","1264.6900000000001","0","1264.6900000000001","0","0","0","0","0","0","0","0","0","0","0","0","2550","0","2550"
"12/15/2017 11:28:09.000","64776","0","64776","983.60000000000002","0","983.60000000000002","0.33265","0","0.33265","63.714399999999998","0","63.714399999999998","240.40000000000001","0","240.40000000000001","62579","0","62579","569.346","0","569.346","115.17700000000001","0","115.17700000000001","1167","0","1167","15.0441","0","15.0441","569.67899999999997","0","569.67899999999997","22","0","22","48.670299999999997","0","48.670299999999997","65487","0","65487","743.20000000000005","0","743.20000000000005","1145","0","1145"
"12/15/2017 11:28:14.000","54491","0","54491","46.200000000000003","0","46.200000000000003","0","0","0","2.5175000000000001","0","2.5175000000000001","8.5999999999999996","0","8.5999999999999996","21634","0","21634","0.017966200000000002","0","0.017966200000000002","0.0223486","0","0.0223486","1","0","1","0.186061","0","0.186061","0.017966200000000002","0","0.017966200000000002","0","0","0","2.3314400000000002","0","2.3314400000000002","62006","0","62006","37.600000000000001","0","37.600000000000001","1","0","1"
"12/15/2017 11:28:19.000","60731","0","60731","2.6000000000000001","0","2.6000000000000001","0","0","0","0.15790100000000001","0","0.15790100000000001","2.6000000000000001","0","2.6000000000000001","60731","0","60731","0","0","0","0.00553938","0","0.00553938","0","0","0","0.15790100000000001","0","0.15790100000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:28:24.000","50972","0","50972","1.8","0","1.8","0","0","0","0.091750399999999996","0","0.091750399999999996","1.8","0","1.8","50972","0","50972","0","0","0","0.0063772999999999998","0","0.0063772999999999998","0","0","0","0.091750399999999996","0","0.091750399999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:28:29.000","12135","0","12135","11.4","0","11.4","0","0","0","0.13834199999999999","0","0.13834199999999999","11","0","11","12278","0","12278","0","0","0","0.0149835","0","0.0149835","0","0","0","0.13506599999999999","0","0.13506599999999999","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 11:28:34.000","4915","0","4915","5","0","5","0","0","0","0.024576000000000001","0","0.024576000000000001","5","0","5","4915","0","4915","0","0","0","0.0037565200000000002","0","0.0037565200000000002","0","0","0","0.024576000000000001","0","0.024576000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:28:39.000","39377","0","39377","2.2000000000000002","0","2.2000000000000002","0","0","0","0.086630399999999996","0","0.086630399999999996","2","0","2","42496","0","42496","0","0","0","0.00306624","0","0.00306624","0","0","0","0.084991999999999998","0","0.084991999999999998","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:28:44.000","7404","0","7404","5.2000000000000002","0","5.2000000000000002","0","0","0","0.038502399999999999","0","0.038502399999999999","5.2000000000000002","0","5.2000000000000002","7404","0","7404","0","0","0","0.0021958199999999998","0","0.0021958199999999998","0","0","0","0.038502399999999999","0","0.038502399999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:28:49.000","61235","0","61235","1","0","1","0","0","0","0.061235199999999997","0","0.061235199999999997","1","0","1","61235","0","61235","0","0","0","0.00077059999999999997","0","0.00077059999999999997","0","0","0","0.061235199999999997","0","0.061235199999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:28:54.000","9557","0","9557","1.2","0","1.2","0","0","0","0.011468799999999999","0","0.011468799999999999","1.2","0","1.2","9557","0","9557","0","0","0","0.0025260999999999999","0","0.0025260999999999999","0","0","0","0.011468799999999999","0","0.011468799999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:28:59.000","16725","0","16725","6.5999999999999996","0","6.5999999999999996","0","0","0","0.110387","0","0.110387","6.5999999999999996","0","6.5999999999999996","16725","0","16725","0","0","0","0.0034611799999999999","0","0.0034611799999999999","0","0","0","0.110387","0","0.110387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:04.000","18628","0","18628","5.2000000000000002","0","5.2000000000000002","0","0","0","0.096870399999999995","0","0.096870399999999995","4.7999999999999998","0","4.7999999999999998","14720","0","14720","0","0","0","0.0097591399999999995","0","0.0097591399999999995","0","0","0","0.070655999999999997","0","0.070655999999999997","0","0","0","0","0","0","0.026214399999999999","0","0.026214399999999999","65536","0","65536","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 11:29:09.000","19756","0","19756","5.7999999999999998","0","5.7999999999999998","0","0","0","0.11458599999999999","0","0.11458599999999999","5.5999999999999996","0","5.5999999999999996","20169","0","20169","0","0","0","0.0073668800000000001","0","0.0073668800000000001","0","0","0","0.11294700000000001","0","0.11294700000000001","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:29:14.000","6739","0","6739","9.8000000000000007","0","9.8000000000000007","0","0","0","0.066047999999999996","0","0.066047999999999996","9.5999999999999996","0","9.5999999999999996","6709","0","6709","0","0","0","0.0040375999999999997","0","0.0040375999999999997","0","0","0","0.064409599999999997","0","0.064409599999999997","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:29:19.000","51419","0","51419","1.3999999999999999","0","1.3999999999999999","0","0","0","0.071987200000000001","0","0.071987200000000001","1.3999999999999999","0","1.3999999999999999","51419","0","51419","0","0","0","0.0075575599999999996","0","0.0075575599999999996","0","0","0","0.071987200000000001","0","0.071987200000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:24.000","4096","0","4096","0.20000000000000001","0","0.20000000000000001","0","0","0","0.00081919999999999996","0","0.00081919999999999996","0.20000000000000001","0","0.20000000000000001","4096","0","4096","0","0","0","3.58e-006","0","3.58e-006","0","0","0","0.00081919999999999996","0","0.00081919999999999996","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:29.000","46182","0","46182","2","0","2","0","0","0","0.092364799999999997","0","0.092364799999999997","2","0","2","46182","0","46182","0","0","0","0.0021476400000000001","0","0.0021476400000000001","0","0","0","0.092364799999999997","0","0.092364799999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:34.000","5802","0","5802","4.7999999999999998","0","4.7999999999999998","0","0","0","0.0278528","0","0.0278528","4.7999999999999998","0","4.7999999999999998","5802","0","5802","0","0","0","0.0033708800000000001","0","0.0033708800000000001","0","0","0","0.0278528","0","0.0278528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:39.000","44324","0","44324","1.3999999999999999","0","1.3999999999999999","0","0","0","0.062054400000000003","0","0.062054400000000003","1.3999999999999999","0","1.3999999999999999","44324","0","44324","0","0","0","0.00128732","0","0.00128732","0","0","0","0.062054400000000003","0","0.062054400000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:44.000","14336","0","14336","2.3999999999999999","0","2.3999999999999999","0","0","0","0.034406399999999997","0","0.034406399999999997","2.2000000000000002","0","2.2000000000000002","14894","0","14894","0","0","0","0.0023166200000000001","0","0.0023166200000000001","0","0","0","0.032767999999999999","0","0.032767999999999999","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:29:49.000","17104","0","17104","5.4000000000000004","0","5.4000000000000004","0","0","0","0.092364799999999997","0","0.092364799999999997","5.4000000000000004","0","5.4000000000000004","17104","0","17104","0","0","0","0.0029893400000000001","0","0.0029893400000000001","0","0","0","0.092364799999999997","0","0.092364799999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:54.000","9309","0","9309","2.2000000000000002","0","2.2000000000000002","0","0","0","0.020480000000000002","0","0.020480000000000002","2.2000000000000002","0","2.2000000000000002","9309","0","9309","0","0","0","0.00494554","0","0.00494554","0","0","0","0.020480000000000002","0","0.020480000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:29:59.000","21655","0","21655","5.4000000000000004","0","5.4000000000000004","0","0","0","0.116941","0","0.116941","5.4000000000000004","0","5.4000000000000004","21655","0","21655","0","0","0","0.0033113999999999999","0","0.0033113999999999999","0","0","0","0.116941","0","0.116941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:30:04.000","11919","0","11919","15","0","15","0","0","0","0.17879","0","0.17879","13.6","0","13.6","10616","0","10616","0","0","0","0.016259200000000001","0","0.016259200000000001","0","0","0","0.14438400000000001","0","0.14438400000000001","0","0","0","0","0","0","0.034406399999999997","0","0.034406399999999997","24576","0","24576","1.3999999999999999","0","1.3999999999999999","0","0","0"
"12/15/2017 11:30:09.000","26581","0","26581","4.7999999999999998","0","4.7999999999999998","0","0","0","0.12759000000000001","0","0.12759000000000001","4.5999999999999996","0","4.5999999999999996","27380","0","27380","0","0","0","0.0084868200000000008","0","0.0084868200000000008","0","0","0","0.12595200000000001","0","0.12595200000000001","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 11:30:14.000","20650","0","20650","9.5999999999999996","0","9.5999999999999996","0","0","0","0.19824600000000001","0","0.19824600000000001","9","0","9","21481","0","21481","0","0","0","0.0140179","0","0.0140179","0","0","0","0.193331","0","0.193331","0","0","0","0","0","0","0.0049151999999999998","0","0.0049151999999999998","8192","0","8192","0.59999999999999998","0","0.59999999999999998","0","0","0"
"12/15/2017 11:30:19.000","10977","0","10977","21.800000000000001","0","21.800000000000001","0","0","0","0.23930899999999999","0","0.23930899999999999","21","0","21","11083","0","11083","0","0","0","0.015446400000000001","0","0.015446400000000001","0","0","0","0.23275499999999999","0","0.23275499999999999","0","0","0","0","0","0","0.0065535999999999997","0","0.0065535999999999997","8192","0","8192","0.80000000000000004","0","0.80000000000000004","0","0","0"
"12/15/2017 11:30:24.000","12618","0","12618","6.2000000000000002","0","6.2000000000000002","0","0","0","0.0782336","0","0.0782336","6.2000000000000002","0","6.2000000000000002","12618","0","12618","0","0","0","0.0044364199999999999","0","0.0044364199999999999","0","0","0","0.0782336","0","0.0782336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:30:29.000","23296","0","23296","4","0","4","0","0","0","0.093184000000000003","0","0.093184000000000003","2.3999999999999999","0","2.3999999999999999","33365","0","33365","0","0","0","0.0027038399999999999","0","0.0027038399999999999","0","0","0","0.080076800000000004","0","0.080076800000000004","0","0","0","0","0","0","0.013107199999999999","0","0.013107199999999999","8192","0","8192","1.6000000000000001","0","1.6000000000000001","0","0","0"
"12/15/2017 11:30:34.000","19309","0","19309","1.3999999999999999","0","1.3999999999999999","0","0","0","0.027033600000000001","0","0.027033600000000001","1.3999999999999999","0","1.3999999999999999","19309","0","19309","0","0","0","0.0019730799999999999","0","0.0019730799999999999","0","0","0","0.027033600000000001","0","0.027033600000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:30:39.000","50324","0","50324","7.5999999999999996","0","7.5999999999999996","0","0","0","0.38246400000000003","0","0.38246400000000003","5.2000000000000002","0","5.2000000000000002","43933","0","43933","0","0","0","0.012407899999999999","0","0.012407899999999999","0","0","0","0.22845399999999999","0","0.22845399999999999","0","0","0","0","0","0","0.15401000000000001","0","0.15401000000000001","64170","0","64170","2.3999999999999999","0","2.3999999999999999","0","0","0"
"12/15/2017 11:30:44.000","11093","0","11093","19.199999999999999","0","19.199999999999999","0","0","0","0.21299199999999999","0","0.21299199999999999","19.199999999999999","0","19.199999999999999","11093","0","11093","0","0","0","0.016449800000000001","0","0.016449800000000001","0","0","0","0.21299199999999999","0","0.21299199999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:30:49.000","36761","0","36761","2","0","2","0","0","0","0.073523199999999997","0","0.073523199999999997","2","0","2","36761","0","36761","0","0","0","0.00086286000000000002","0","0.00086286000000000002","0","0","0","0.073523199999999997","0","0.073523199999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 11:30:54.000","58686","0","58686","12.199999999999999","0","12.199999999999999","0","0","0","0.71598099999999998","0","0.71598099999999998","12.199999999999999","0","12.199999999999999","58686","0","58686","0.059604400000000002","0","0.059604400000000002","0.053135599999999998","0","0.053135599999999998","21","0","21","0.71598099999999998","0","0.71598099999999998","0.059604400000000002","0","0.059604400000000002","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21"
"12/15/2017 11:30:59.000","65425","0","65425","510.39999999999998","0","510.39999999999998","0","0","0","33.393000000000001","0","33.393000000000001","510.39999999999998","0","510.39999999999998","65425","0","65425","1205.3900000000001","0","1205.3900000000001","243.542","0","243.542","2550","0","2550","33.393000000000001","0","33.393000000000001","1205.3900000000001","0","1205.3900000000001","0","0","0","0","0","0","0","0","0","0","0","0","2550","0","2550"
"12/15/2017 11:31:04.000","65051","0","65051","893","0","893","0.182204","0","0.182204","58.0914","0","58.0914","370.39999999999998","0","370.39999999999998","64395","0","64395","899.22500000000002","0","899.22500000000002","181.72800000000001","0","181.72800000000001","1822","0","1822","23.8521","0","23.8521","899.40700000000004","0","899.40700000000004","16","0","16","34.2393","0","34.2393","65517","0","65517","522.60000000000002","0","522.60000000000002","1806","0","1806"
"12/15/2017 11:31:09.000","64962","0","64962","361.39999999999998","0","361.39999999999998","0.024488800000000002","0","0.024488800000000002","23.477399999999999","0","23.477399999999999","6.7999999999999998","0","6.7999999999999998","38415","0","38415","0","0","0","0.025196799999999998","0","0.025196799999999998","4","0","4","0.26122200000000001","0","0.26122200000000001","0.024488800000000002","0","0.024488800000000002","4","0","4","23.216100000000001","0","23.216100000000001","65471","0","65471","354.60000000000002","0","354.60000000000002","0","0","0"
"12/15/2017 11:31:14.000","16294","0","16294","14.800000000000001","0","14.800000000000001","0","0","0","0.24115200000000001","0","0.24115200000000001","13.6","0","13.6","17242","0","17242","0.021111600000000001","0","0.021111600000000001","0.023028","0","0.023028","1","0","1","0.23449600000000001","0","0.23449600000000001","0.021111600000000001","0","0.021111600000000001","0","0","0","0.0066559999999999996","0","0.0066559999999999996","5546","0","5546","1.2","0","1.2","1","0","1"
