"(PDH-CSV 4.0) (China Standard Time)(-480)","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\IOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\IOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\IOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaReadThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\MBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\MBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\MBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\WriteIOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgWriteIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaWriteThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\QD","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\QD","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\QD","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaThrottled","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\WriteMBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaThrottleTimeInSec","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaReadsThrottled","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\ReadMBPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\AvgReadIOSizeInBytes","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\ReadIOPS","\\LocalHost\AzureVMBlob(Blob:_masgstrps1sapdb1_vhds_MASG-1SAPBWD1OSDisk.vhd)\DeltaWritesThrottled","\\LocalHost\AzureVMBlob(Blob:LocalTempDisk)\DeltaWritesThrottled","\\LocalHost\AzureVMBlob(Blob:SumOfAllBlob)\DeltaWritesThrottled"
"12/15/2017 20:52:55.000","19699","0","19699","4.2000000000000002","0","4.2000000000000002","0","0","0","0.082739199999999999","0","0.082739199999999999","4","0","4","20275","0","20275","0","0","0","0.0030347600000000001","0","0.0030347600000000001","0","0","0","0.081100800000000001","0","0.081100800000000001","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 20:53:00.000","60497","0","60497","20","0","20","0","0","0","1.2099599999999999","0","1.2099599999999999","20","0","20","60497","0","60497","0","0","0","0.064585299999999998","0","0.064585299999999998","0","0","0","1.2099599999999999","0","1.2099599999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:53:05.000","58589","0","58589","28.600000000000001","0","28.600000000000001","0","0","0","1.67567","0","1.67567","26.800000000000001","0","26.800000000000001","58979","0","58979","0","0","0","0.085667999999999994","0","0.085667999999999994","0","0","0","1.5806500000000001","0","1.5806500000000001","0","0","0","0","0","0","0.095027200000000006","0","0.095027200000000006","52792","0","52792","1.8","0","1.8","0","0","0"
"12/15/2017 20:53:10.000","8979","0","8979","5.2000000000000002","0","5.2000000000000002","0","0","0","0.046694399999999997","0","0.046694399999999997","3.6000000000000001","0","3.6000000000000001","9329","0","9329","0","0","0","0.0052989400000000002","0","0.0052989400000000002","0","0","0","0.033587199999999998","0","0.033587199999999998","0","0","0","0","0","0","0.013107199999999999","0","0.013107199999999999","8192","0","8192","1.6000000000000001","0","1.6000000000000001","0","0","0"
"12/15/2017 20:53:15.000","15680","0","15680","8","0","8","0","0","0","0.12544","0","0.12544","7.5999999999999996","0","7.5999999999999996","16074","0","16074","0","0","0","0.0048038999999999998","0","0.0048038999999999998","0","0","0","0.12216299999999999","0","0.12216299999999999","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 20:53:21.000","9557","0","9557","1","0","1","0","0","0","0.0095573299999999993","0","0.0095573299999999993","1","0","1","9557","0","9557","0","0","0","0.0010794800000000001","0","0.0010794800000000001","0","0","0","0.0095573299999999993","0","0.0095573299999999993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:53:26.000","63488","0","63488","1.2","0","1.2","0","0","0","0.076185600000000006","0","0.076185600000000006","1.2","0","1.2","63488","0","63488","0","0","0","0.00236024","0","0.00236024","0","0","0","0.076185600000000006","0","0.076185600000000006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:53:30.000","6729","0","6729","7","0","7","0","0","0","0.047104","0","0.047104","7","0","7","6729","0","6729","0","0","0","0.00174398","0","0.00174398","0","0","0","0.047104","0","0.047104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:53:35.000","27917","0","27917","3.7999999999999998","0","3.7999999999999998","0","0","0","0.106086","0","0.106086","3.7999999999999998","0","3.7999999999999998","27917","0","27917","0","0","0","0.0042243999999999997","0","0.0042243999999999997","0","0","0","0.106086","0","0.106086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:53:41.000","10164","0","10164","4.5","0","4.5","0","0","0","0.0457387","0","0.0457387","4.1666699999999999","0","4.1666699999999999","10321","0","10321","0","0","0","0.0030828000000000001","0","0.0030828000000000001","0","0","0","0.043007999999999998","0","0.043007999999999998","0","0","0","0","0","0","0.0027306700000000001","0","0.0027306700000000001","8192","0","8192","0.33333299999999999","0","0.33333299999999999","0","0","0"
"12/15/2017 20:53:46.000","11567","0","11567","10.800000000000001","0","10.800000000000001","0","0","0","0.124928","0","0.124928","10.800000000000001","0","10.800000000000001","11567","0","11567","0","0","0","0.0026080999999999999","0","0.0026080999999999999","0","0","0","0.124928","0","0.124928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:53:51.000","76878","0","76878","7.7999999999999998","0","7.7999999999999998","0","0","0","0.59965400000000002","0","0.59965400000000002","5.4000000000000004","0","5.4000000000000004","98910","0","98910","0","0","0","0.011431200000000001","0","0.011431200000000001","0","0","0","0.53411799999999998","0","0.53411799999999998","0","0","0","0","0","0","0.065535999999999997","0","0.065535999999999997","27306","0","27306","2.3999999999999999","0","2.3999999999999999","0","0","0"
"12/15/2017 20:53:56.000","1585073","0","1585073","26","0","26","0","0","0","41.2119","0","41.2119","26","0","26","1585073","0","1585073","4.5510000000000002","0","4.5510000000000002","1.0723499999999999","0","1.0723499999999999","71","0","71","41.2119","0","41.2119","4.5510000000000002","0","4.5510000000000002","0","0","0","0","0","0","0","0","0","0","0","0","71","0","71"
"12/15/2017 20:54:01.000","1843895","0","1843895","10.6","0","10.6","0","0","0","19.545300000000001","0","19.545300000000001","10.6","0","10.6","1843895","0","1843895","0.83139300000000005","0","0.83139300000000005","0.63514800000000005","0","0.63514800000000005","26","0","26","19.545300000000001","0","19.545300000000001","0.83139300000000005","0","0.83139300000000005","0","0","0","0","0","0","0","0","0","0","0","0","26","0","26"
"12/15/2017 20:54:06.000","469113","0","469113","63","0","63","0.035361799999999999","0","0.035361799999999999","29.554200000000002","0","29.554200000000002","60","0","60","490712","0","490712","2.0137","0","2.0137","0.82438400000000001","0","0.82438400000000001","51","0","51","29.442799999999998","0","29.442799999999998","2.0490599999999999","0","2.0490599999999999","1","0","1","0.111411","0","0.111411","37137","0","37137","3","0","3","50","0","50"
"12/15/2017 20:54:11.000","64316","0","64316","33.600000000000001","0","33.600000000000001","0","0","0","2.1610499999999999","0","2.1610499999999999","33.399999999999999","0","33.399999999999999","64653","0","64653","0","0","0","0.051218300000000001","0","0.051218300000000001","0","0","0","2.1594099999999998","0","2.1594099999999998","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 20:54:16.000","22272","0","22272","5.2000000000000002","0","5.2000000000000002","0","0","0","0.115814","0","0.115814","5.2000000000000002","0","5.2000000000000002","22272","0","22272","0","0","0","0.00414898","0","0.00414898","0","0","0","0.115814","0","0.115814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:54:21.000","6553","0","6553","1","0","1","0","0","0","0.0065535999999999997","0","0.0065535999999999997","1","0","1","6553","0","6553","0","0","0","1.0180000000000001e-005","0","1.0180000000000001e-005","0","0","0","0.0065535999999999997","0","0.0065535999999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:54:26.000","40732","0","40732","1.8","0","1.8","0","0","0","0.073318400000000006","0","0.073318400000000006","1.8","0","1.8","40732","0","40732","0","0","0","0.0024274800000000001","0","0.0024274800000000001","0","0","0","0.073318400000000006","0","0.073318400000000006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:54:31.000","6069","0","6069","16.600000000000001","0","16.600000000000001","0","0","0","0.100762","0","0.100762","16.199999999999999","0","16.199999999999999","6017","0","6017","0","0","0","0.0036974","0","0.0036974","0","0","0","0.097484799999999996","0","0.097484799999999996","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 20:54:36.000","84480","0","84480","0.80000000000000004","0","0.80000000000000004","0","0","0","0.067584000000000005","0","0.067584000000000005","0.80000000000000004","0","0.80000000000000004","84480","0","84480","0","0","0","0.0016000599999999999","0","0.0016000599999999999","0","0","0","0.067584000000000005","0","0.067584000000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:54:41.000","12970","0","12970","2.3999999999999999","0","2.3999999999999999","0","0","0","0.0311296","0","0.0311296","2","0","2","13926","0","13926","0","0","0","0.00283914","0","0.00283914","0","0","0","0.0278528","0","0.0278528","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 20:54:46.000","19171","0","19171","5.4000000000000004","0","5.4000000000000004","0","0","0","0.10352600000000001","0","0.10352600000000001","5.4000000000000004","0","5.4000000000000004","19171","0","19171","0","0","0","0.0022334400000000002","0","0.0022334400000000002","0","0","0","0.10352600000000001","0","0.10352600000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:54:51.000","13653","0","13653","2.3999999999999999","0","2.3999999999999999","0","0","0","0.032767999999999999","0","0.032767999999999999","2.3999999999999999","0","2.3999999999999999","13653","0","13653","0","0","0","0.0040155599999999996","0","0.0040155599999999996","0","0","0","0.032767999999999999","0","0.032767999999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:54:56.000","51541","0","51541","1.2","0","1.2","0","0","0","0.061849599999999998","0","0.061849599999999998","1.2","0","1.2","51541","0","51541","0","0","0","0.0029583600000000002","0","0.0029583600000000002","0","0","0","0.061849599999999998","0","0.061849599999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:01.000","11878","0","11878","2","0","2","0","0","0","0.023756800000000002","0","0.023756800000000002","2","0","2","11878","0","11878","0","0","0","0.0027171600000000001","0","0.0027171600000000001","0","0","0","0.023756800000000002","0","0.023756800000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:06.000","58210","0","58210","50.799999999999997","0","50.799999999999997","0","0","0","2.9571100000000001","0","2.9571100000000001","49","0","49","58209","0","58209","0","0","0","0.15543399999999999","0","0.15543399999999999","0","0","0","2.8522500000000002","0","2.8522500000000002","0","0","0","0","0","0","0.10485800000000001","0","0.10485800000000001","58254","0","58254","1.8","0","1.8","0","0","0"
"12/15/2017 20:55:11.000","14062","0","14062","6","0","6","0","0","0","0.084377599999999997","0","0.084377599999999997","6","0","6","14062","0","14062","0","0","0","0.0084029199999999995","0","0.0084029199999999995","0","0","0","0.084377599999999997","0","0.084377599999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:16.000","26149","0","26149","11","0","11","0","0","0","0.28764200000000001","0","0.28764200000000001","10.199999999999999","0","10.199999999999999","27557","0","27557","0","0","0","0.012239099999999999","0","0.012239099999999999","0","0","0","0.281088","0","0.281088","0","0","0","0","0","0","0.0065535999999999997","0","0.0065535999999999997","8192","0","8192","0.80000000000000004","0","0.80000000000000004","0","0","0"
"12/15/2017 20:55:21.000","8713","0","8713","11","0","11","0","0","0","0.095846399999999998","0","0.095846399999999998","9.8000000000000007","0","9.8000000000000007","8777","0","8777","0","0","0","0.0109065","0","0.0109065","0","0","0","0.086015999999999995","0","0.086015999999999995","0","0","0","0","0","0","0.0098303999999999996","0","0.0098303999999999996","8192","0","8192","1.2","0","1.2","0","0","0"
"12/15/2017 20:55:26.000","63488","0","63488","1","0","1","0","0","0","0.063488000000000003","0","0.063488000000000003","1","0","1","63488","0","63488","0","0","0","0.0020039200000000002","0","0.0020039200000000002","0","0","0","0.063488000000000003","0","0.063488000000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:31.000","7964","0","7964","3.6000000000000001","0","3.6000000000000001","0","0","0","0.028672","0","0.028672","3.6000000000000001","0","3.6000000000000001","7964","0","7964","0","0","0","0.0027024200000000001","0","0.0027024200000000001","0","0","0","0.028672","0","0.028672","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:36.000","11437","0","11437","11.199999999999999","0","11.199999999999999","0","0","0","0.12810199999999999","0","0.12810199999999999","11.199999999999999","0","11.199999999999999","11437","0","11437","0","0","0","0.012392800000000001","0","0.012392800000000001","0","0","0","0.12810199999999999","0","0.12810199999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:41.000","10532","0","10532","4.2000000000000002","0","4.2000000000000002","0","0","0","0.0442368","0","0.0442368","3.7999999999999998","0","3.7999999999999998","10778","0","10778","0","0","0","0.0072458000000000002","0","0.0072458000000000002","0","0","0","0.040960000000000003","0","0.040960000000000003","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 20:55:46.000","36192","0","36192","3.2000000000000002","0","3.2000000000000002","0","0","0","0.115814","0","0.115814","3.2000000000000002","0","3.2000000000000002","36192","0","36192","0","0","0","0.00279116","0","0.00279116","0","0","0","0.115814","0","0.115814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:51.000","7796","0","7796","22.800000000000001","0","22.800000000000001","0","0","0","0.17776600000000001","0","0.17776600000000001","22.800000000000001","0","22.800000000000001","7796","0","7796","0","0","0","0.017128899999999999","0","0.017128899999999999","0","0","0","0.17776600000000001","0","0.17776600000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:55:56.000","48274","0","48274","1.3999999999999999","0","1.3999999999999999","0","0","0","0.067584000000000005","0","0.067584000000000005","1.3999999999999999","0","1.3999999999999999","48274","0","48274","0","0","0","0.0028406999999999998","0","0.0028406999999999998","0","0","0","0.067584000000000005","0","0.067584000000000005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:01.000","6518","0","6518","14.199999999999999","0","14.199999999999999","0","0","0","0.092569600000000002","0","0.092569600000000002","14.199999999999999","0","14.199999999999999","6518","0","6518","0","0","0","0.021196","0","0.021196","0","0","0","0.092569600000000002","0","0.092569600000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:06.000","60643","0","60643","49.600000000000001","0","49.600000000000001","0","0","0","3.0078999999999998","0","3.0078999999999998","47.799999999999997","0","47.799999999999997","61007","0","61007","0","0","0","0.15758900000000001","0","0.15758900000000001","0","0","0","2.91615","0","2.91615","0","0","0","0","0","0","0.091750399999999996","0","0.091750399999999996","50972","0","50972","1.8","0","1.8","0","0","0"
"12/15/2017 20:56:11.000","6445","0","6445","13.6","0","13.6","0","0","0","0.087654399999999993","0","0.087654399999999993","13.199999999999999","0","13.199999999999999","6392","0","6392","0","0","0","0.0088433000000000001","0","0.0088433000000000001","0","0","0","0.084377599999999997","0","0.084377599999999997","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 20:56:16.000","19220","0","19220","7.4000000000000004","0","7.4000000000000004","0","0","0","0.142234","0","0.142234","6.7999999999999998","0","6.7999999999999998","20540","0","20540","0","0","0","0.0089644800000000004","0","0.0089644800000000004","0","0","0","0.13967399999999999","0","0.13967399999999999","0","0","0","0","0","0","0.0025600000000000002","0","0.0025600000000000002","4266","0","4266","0.59999999999999998","0","0.59999999999999998","0","0","0"
"12/15/2017 20:56:21.000","27989","0","27989","1.2","0","1.2","0","0","0","0.033587199999999998","0","0.033587199999999998","1.2","0","1.2","27989","0","27989","0","0","0","0.00095781999999999996","0","0.00095781999999999996","0","0","0","0.033587199999999998","0","0.033587199999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:26.000","11154","0","11154","8.4000000000000004","0","8.4000000000000004","0","0","0","0.093696000000000002","0","0.093696000000000002","8.4000000000000004","0","8.4000000000000004","11154","0","11154","0","0","0","0.0067947800000000003","0","0.0067947800000000003","0","0","0","0.093696000000000002","0","0.093696000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:31.000","18108","0","18108","3.7999999999999998","0","3.7999999999999998","0","0","0","0.068812799999999993","0","0.068812799999999993","3.6000000000000001","0","3.6000000000000001","18659","0","18659","0","0","0","0.0054939799999999999","0","0.0054939799999999999","0","0","0","0.067174399999999995","0","0.067174399999999995","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 20:56:36.000","142080","0","142080","0.40000000000000002","0","0.40000000000000002","0","0","0","0.056832000000000001","0","0.056832000000000001","0.40000000000000002","0","0.40000000000000002","142080","0","142080","0","0","0","0.00010060000000000001","0","0.00010060000000000001","0","0","0","0.056832000000000001","0","0.056832000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:41.000","5734","0","5734","4","0","4","0","0","0","0.022937599999999999","0","0.022937599999999999","4","0","4","5734","0","5734","0","0","0","0.0023216999999999999","0","0.0023216999999999999","0","0","0","0.022937599999999999","0","0.022937599999999999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:46.000","36966","0","36966","3","0","3","0","0","0","0.110899","0","0.110899","2.7999999999999998","0","2.7999999999999998","39021","0","39021","0","0","0","0.00293428","0","0.00293428","0","0","0","0.109261","0","0.109261","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 20:56:51.000","5734","0","5734","1","0","1","0","0","0","0.0057343999999999997","0","0.0057343999999999997","1","0","1","5734","0","5734","0","0","0","0.00137834","0","0.00137834","0","0","0","0.0057343999999999997","0","0.0057343999999999997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:56:56.000","21484","0","21484","5.2000000000000002","0","5.2000000000000002","0","0","0","0.111718","0","0.111718","3.6000000000000001","0","3.6000000000000001","27392","0","27392","0","0","0","0.0063676599999999998","0","0.0063676599999999998","0","0","0","0.098611199999999996","0","0.098611199999999996","0","0","0","0","0","0","0.013107199999999999","0","0.013107199999999999","8192","0","8192","1.6000000000000001","0","1.6000000000000001","0","0","0"
"12/15/2017 20:57:01.000","7581","0","7581","9.4000000000000004","0","9.4000000000000004","0","0","0","0.071270399999999998","0","0.071270399999999998","9.4000000000000004","0","9.4000000000000004","7581","0","7581","0","0","0","0.0096027200000000004","0","0.0096027200000000004","0","0","0","0.071270399999999998","0","0.071270399999999998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:57:06.000","62379","0","62379","48.600000000000001","0","48.600000000000001","0","0","0","3.03165","0","3.03165","46.600000000000001","0","46.600000000000001","62806","0","62806","0","0","0","0.156088","0","0.156088","0","0","0","2.9268000000000001","0","2.9268000000000001","0","0","0","0","0","0","0.10485800000000001","0","0.10485800000000001","52428","0","52428","2","0","2","0","0","0"
"12/15/2017 20:57:11.000","9616","0","9616","4.5999999999999996","0","4.5999999999999996","0","0","0","0.0442368","0","0.0442368","4.5999999999999996","0","4.5999999999999996","9616","0","9616","0","0","0","0.0056426200000000001","0","0.0056426200000000001","0","0","0","0.0442368","0","0.0442368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:57:16.000","15040","0","15040","8","0","8","0","0","0","0.12032","0","0.12032","7.5999999999999996","0","7.5999999999999996","15400","0","15400","0","0","0","0.00478298","0","0.00478298","0","0","0","0.11704299999999999","0","0.11704299999999999","0","0","0","0","0","0","0.0032767999999999999","0","0.0032767999999999999","8192","0","8192","0.40000000000000002","0","0.40000000000000002","0","0","0"
"12/15/2017 20:57:21.000","13271","0","13271","5","0","5","0","0","0","0.066355200000000003","0","0.066355200000000003","3.6000000000000001","0","3.6000000000000001","15246","0","15246","0","0","0","0.0041191400000000003","0","0.0041191400000000003","0","0","0","0.054886400000000002","0","0.054886400000000002","0","0","0","0","0","0","0.011468799999999999","0","0.011468799999999999","8192","0","8192","1.3999999999999999","0","1.3999999999999999","0","0","0"
"12/15/2017 20:57:26.000","31418","0","31418","2.2000000000000002","0","2.2000000000000002","0","0","0","0.069120000000000001","0","0.069120000000000001","2.2000000000000002","0","2.2000000000000002","31418","0","31418","0","0","0","0.0024967600000000002","0","0.0024967600000000002","0","0","0","0.069120000000000001","0","0.069120000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:57:31.000","7819","0","7819","11","0","11","0","0","0","0.086015999999999995","0","0.086015999999999995","10.199999999999999","0","10.199999999999999","7790","0","7790","0","0","0","0.0039151400000000001","0","0.0039151400000000001","0","0","0","0.079462400000000002","0","0.079462400000000002","0","0","0","0","0","0","0.0065535999999999997","0","0.0065535999999999997","8192","0","8192","0.80000000000000004","0","0.80000000000000004","0","0","0"
"12/15/2017 20:57:36.000","48786","0","48786","1.3999999999999999","0","1.3999999999999999","0","0","0","0.068300799999999995","0","0.068300799999999995","1.3999999999999999","0","1.3999999999999999","48786","0","48786","0","0","0","0.0043289799999999996","0","0.0043289799999999996","0","0","0","0.068300799999999995","0","0.068300799999999995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12/15/2017 20:57:41.000","6301","0","6301","2.6000000000000001","0","2.6000000000000001","0","0","0","0.016383999999999999","0","0.016383999999999999","2.3999999999999999","0","2.3999999999999999","6144","0","6144","0","0","0","0.00386426","0","0.00386426","0","0","0","0.014745599999999999","0","0.014745599999999999","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 20:57:46.000","19561","0","19561","6.7999999999999998","0","6.7999999999999998","0","0","0","0.133018","0","0.133018","6.5999999999999996","0","6.5999999999999996","19905","0","19905","0","0","0","0.00298366","0","0.00298366","0","0","0","0.131379","0","0.131379","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
"12/15/2017 20:57:51.000","20480","0","20480","4.4000000000000004","0","4.4000000000000004","0","0","0","0.090111999999999998","0","0.090111999999999998","3.3999999999999999","0","3.3999999999999999","24094","0","24094","0","0","0","0.0039483599999999997","0","0.0039483599999999997","0","0","0","0.081920000000000007","0","0.081920000000000007","0","0","0","0","0","0","0.0081919999999999996","0","0.0081919999999999996","8192","0","8192","1","0","1","0","0","0"
"12/15/2017 20:57:56.000","34611","0","34611","2","0","2","0","0","0","0.069222400000000003","0","0.069222400000000003","1.8","0","1.8","37546","0","37546","0","0","0","0.0038447400000000001","0","0.0038447400000000001","0","0","0","0.067584000000000005","0","0.067584000000000005","0","0","0","0","0","0","0.0016383999999999999","0","0.0016383999999999999","8192","0","8192","0.20000000000000001","0","0.20000000000000001","0","0","0"
